"","RecorderID","ProfileID","Datefield","Unitsread","Valid"
"308","GNK001",12001461,"2010-09-07 09:30:00",0.134999999776483,1
"309","GNK001",12001461,"2010-09-07 10:00:00",0.136666666716337,1
"310","GNK001",12001461,"2010-09-07 10:30:00",0.140000000596046,1
"311","GNK001",12001461,"2010-09-07 11:00:00",0.140000000596046,1
"312","GNK001",12001461,"2010-09-07 11:30:00",0.140000000596046,1
"313","GNK001",12001461,"2010-09-07 12:00:00",0.140000000596046,1
"314","GNK001",12001461,"2010-09-07 12:30:00",0.140000000596046,1
"315","GNK001",12001461,"2010-09-07 13:00:00",0.141666667535901,1
"316","GNK001",12001461,"2010-09-07 13:30:00",0.141666667535901,1
"317","GNK001",12001461,"2010-09-07 14:00:00",0.140000000596046,1
"318","GNK001",12001461,"2010-09-07 14:30:00",0.134999999776483,1
"319","GNK001",12001461,"2010-09-07 15:00:00",0.134999999776483,1
"320","GNK001",12001461,"2010-09-07 15:30:00",0.136666666716337,1
"321","GNK001",12001461,"2010-09-07 16:00:00",0.136666666716337,1
"322","GNK001",12001461,"2010-09-07 16:30:00",0.333333348855376,1
"323","GNK001",12001461,"2010-09-07 17:00:00",0.653333321213722,1
"324","GNK001",12001461,"2010-09-07 17:30:00",0.651666671037674,1
"325","GNK001",12001461,"2010-09-07 18:00:00",1.23166670650244,1
"326","GNK001",12001461,"2010-09-07 18:30:00",0.45666666701436,1
"327","GNK001",12001461,"2010-09-07 19:00:00",0.468333326280117,1
"328","GNK001",12001461,"2010-09-07 19:30:00",0.253333337605,1
"329","GNK001",12001461,"2010-09-07 20:00:00",0.253333337605,1
"330","GNK001",12001461,"2010-09-07 20:30:00",0.253333337605,1
"331","GNK001",12001461,"2010-09-07 21:00:00",0.250000007450581,1
"332","GNK001",12001461,"2010-09-07 21:30:00",0.251666661351919,1
"333","GNK001",12001461,"2010-09-07 22:00:00",0.189999997615814,1
"334","GNK001",12001461,"2010-09-07 22:30:00",0.186666667461395,1
"335","GNK001",12001461,"2010-09-07 23:00:00",0.186666667461395,1
"336","GNK001",12001461,"2010-09-07 23:30:00",0.188333332538605,1
"337","GNK001",12001461,"2010-09-08 00:00:00",0.186666667461395,1
"338","GNK001",12001461,"2010-09-08 00:30:00",0.186666667461395,1
"339","GNK001",12001461,"2010-09-08 01:00:00",0.188333332538605,1
"340","GNK001",12001461,"2010-09-08 01:30:00",0.130000002682209,1
"341","GNK001",12001461,"2010-09-08 02:00:00",0.173333337530494,1
"342","GNK001",12001461,"2010-09-08 02:30:00",0.153333336114883,1
"343","GNK001",12001461,"2010-09-08 03:00:00",0.158333338797092,1
"344","GNK001",12001461,"2010-09-08 03:30:00",0.173333337530494,1
"345","GNK001",12001461,"2010-09-08 04:00:00",0.130000002682209,1
"346","GNK001",12001461,"2010-09-08 04:30:00",0.196666669100523,1
"347","GNK001",12001461,"2010-09-08 05:00:00",0.133333336561918,1
"348","GNK001",12001461,"2010-09-08 05:30:00",0.178333334624767,1
"349","GNK001",12001461,"2010-09-08 06:00:00",0.318333335220814,1
"350","GNK001",12001461,"2010-09-08 06:30:00",0.106666666921228,1
"351","GNK001",12001461,"2010-09-08 07:00:00",0.111666664946824,1
"352","GNK001",12001461,"2010-09-08 07:30:00",0.0933333327993751,1
"353","GNK001",12001461,"2010-09-08 08:00:00",0.12999999942258,1
"354","GNK001",12001461,"2010-09-08 08:30:00",0.125,1
"355","GNK001",12001461,"2010-09-08 09:00:00",0.0816666660830379,1
"356","GNK001",12001461,"2010-09-08 09:30:00",0.131666665896773,1
"357","GNK001",12001461,"2010-09-08 10:00:00",0.111666665412486,1
"358","GNK001",12001461,"2010-09-08 10:30:00",0.0933333337306976,1
"359","GNK001",12001461,"2010-09-08 11:00:00",0.131666665896773,1
"360","GNK001",12001461,"2010-09-08 11:30:00",0.649999991059303,1
"361","GNK001",12001461,"2010-09-08 12:00:00",0.326666660606861,1
"362","GNK001",12001461,"2010-09-08 12:30:00",0.141666667535901,1
"363","GNK001",12001461,"2010-09-08 13:00:00",0.141666667535901,1
"364","GNK001",12001461,"2010-09-08 13:30:00",0.141666667535901,1
"365","GNK001",12001461,"2010-09-08 14:00:00",0.14500000141561,1
